OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,GEOID10,CT10,LABEL,Shape_STAr,Shape_STLe,GEOID_INT,GEO_id,GEO_id2,GEO_displa,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,YEAR,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,Shape_Leng,WeaponLaws,AllCrimes,X,Y
764,3,763,764,6037226410,226410,2264.1,3040629.931,7123.364994,6037226410,1400000US06037226410,6037226410,"Census Tract 2264.10, Los Angeles County, California",3631,1700,22,28,41,0,1840,0,36226,128,49,179,0,2016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7123.364994,1,3,-118.2622936,34.02420446
765,0,764,765,6037226420,226420,2264.2,4595545.904,8778.892965,6037226420,1400000US06037226420,6037226420,"Census Tract 2264.20, Los Angeles County, California",5396,2584,327,0,185,0,2283,17,39621,199,67,194,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778.892965,0,0,-118.2570745,34.02184681
766,2,765,766,6037226700,226700,2267,8425204.418,12152.95108,6037226700,1400000US06037226700,6037226700,"Census Tract 2267, Los Angeles County, California",6776,2799,120,0,34,0,3746,77,39538,274,148,325,22,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12152.95108,0,2,-118.2621416,34.01735509
767,4,766,767,6037227010,227010,2270.1,6234438.037,11858.47672,6037227010,1400000US06037227010,6037227010,"Census Tract 2270.10, Los Angeles County, California",4793,1878,304,319,0,0,2292,0,40592,51,98,124,20,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11858.47672,0,4,-118.2470091,34.01853039
780,0,779,780,6037702502,702502,7025.02,19538352.99,25987.05872,6037702502,1400000US06037702502,6037702502,"Census Tract 7025.02, Los Angeles County, California",4296,2809,566,0,634,0,172,115,94942,51,100,83,48,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25987.05872,0,0,-118.3843794,34.01368129
783,9,782,783,6037535802,535802,5358.02,8571030.643,12476.04146,6037535802,1400000US06037535802,6037535802,"Census Tract 5358.02, Los Angeles County, California",6568,3773,55,45,0,11,2613,71,55641,168,104,408,29,2016,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,1,12476.04146,0,9,-118.2075357,33.94086218
784,452,783,784,6037540101,540101,5401.01,13504799.54,17413.83459,6037540101,1400000US06037540101,6037540101,"Census Tract 5401.01, Los Angeles County, California",6670,3804,384,5,89,100,2168,120,81671,185,74,278,10,2016,8,1,46,38,0,7,14,0,83,1,6,38,85,7,0,0,31,72,17413.83459,15,452,-118.1901855,33.93105682
786,8,785,786,6037535605,535605,5356.05,5058629.878,9024.662826,6037535605,1400000US06037535605,6037535605,"Census Tract 5356.05, Los Angeles County, California",4545,2498,52,0,44,0,1866,85,46310,210,93,210,20,2016,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,9024.662826,0,8,-118.2165193,33.94878621
790,270,789,790,6037541400,541400,5414,10275038.56,15506.68736,6037541400,1400000US06037541400,6037541400,"Census Tract 5414, Los Angeles County, California",7461,2765,1425,134,6,0,3105,26,45734,297,104,200,38,2016,6,3,64,18,1,3,19,0,18,0,2,31,41,5,0,0,27,20,15506.68736,12,270,-118.2337358,33.91314447
800,4,799,800,6037270300,270300,2703,10511306.68,13672.05138,6037270300,1400000US06037270300,6037270300,"Census Tract 2703, Los Angeles County, California",2542,690,838,0,174,0,733,107,93711,70,20,117,6,2016,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13672.05138,1,4,-118.3708624,34.03973353
807,303,806,807,6037703002,703002,7030.02,34953199.39,28043.54312,6037703002,1400000US06037703002,6037703002,"Census Tract 7030.02, Los Angeles County, California",7495,1268,5660,0,202,0,97,268,120287,39,73,310,86,2016,4,1,16,64,6,7,17,0,18,0,9,0,121,1,0,0,32,4,28043.54312,3,303,-118.372964,33.98750752
808,7,807,808,6037231300,231300,2313,7076805.204,10643.75811,6037231300,1400000US06037231300,6037231300,"Census Tract 2313, Los Angeles County, California",5142,1114,1373,56,85,0,2362,152,51830,199,76,242,59,2016,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10643.75811,0,7,-118.3045502,34.01452126
809,0,808,809,6037228710,228710,2287.1,4357156.304,9256.848881,6037228710,1400000US06037228710,6037228710,"Census Tract 2287.10, Los Angeles County, California",3630,1260,481,4,37,0,1830,18,34515,77,79,280,6,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9256.848881,0,0,-118.2543025,33.99937283
810,1,809,810,6037228720,228720,2287.2,4350304.995,9244.66586,6037228720,1400000US06037228720,6037228720,"Census Tract 2287.20, Los Angeles County, California",4504,1596,452,81,0,0,2364,11,42432,155,71,138,30,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9244.66586,0,1,-118.2499528,33.99937189
811,5,810,811,6037229100,229100,2291,5113467.675,9150.084714,6037229100,1400000US06037229100,6037229100,"Census Tract 2291, Los Angeles County, California",4892,1605,323,5,0,0,2907,52,49686,215,76,169,5,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9150.084714,0,5,-118.252108,33.99216558
812,0,811,812,6037229300,229300,2293,5413557.887,9545.172041,6037229300,1400000US06037229300,6037229300,"Census Tract 2293, Los Angeles County, California",5796,1924,610,0,0,0,3257,5,35163,224,104,219,31,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9545.172041,0,0,-118.2696831,33.99807647
813,7,812,813,6037229410,229410,2294.1,5838700.426,9706.990136,6037229410,1400000US06037229410,6037229410,"Census Tract 2294.10, Los Angeles County, California",3440,977,345,20,0,0,2098,0,32554,151,49,117,15,2016,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,9706.990136,0,7,-118.269574,33.99224079
814,6,813,814,6037229420,229420,2294.2,6287881.439,10052.11054,6037229420,1400000US06037229420,6037229420,"Census Tract 2294.20, Los Angeles County, California",4786,1332,555,65,8,10,2808,8,40442,155,62,295,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,10052.11054,0,6,-118.2608299,33.99253597
815,9,814,815,6037231800,231800,2318,5600044.979,9533.134871,6037231800,1400000US06037231800,6037231800,"Census Tract 2318, Los Angeles County, California",4944,1714,455,80,8,0,2568,119,35715,165,85,161,0,2016,0,0,5,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,9533.134871,0,9,-118.2774773,34.00744952
816,9,815,816,6037231100,231100,2311,9623617.471,12919.95455,6037231100,1400000US06037231100,6037231100,"Census Tract 2311, Los Angeles County, California",3516,1124,982,15,61,0,1302,32,37466,116,97,126,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,12919.95455,0,9,-118.2765701,34.01525268
817,2,816,817,6037231900,231900,2319,6123051.695,10087.47952,6037231900,1400000US06037231900,6037231900,"Census Tract 2319, Los Angeles County, California",5454,1469,562,166,0,0,3079,178,33382,367,71,372,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10087.47952,0,2,-118.2773541,33.99977654
818,0,817,818,6037231210,231210,2312.1,3451788.948,7922.644707,6037231210,1400000US06037231210,6037231210,"Census Tract 2312.10, Los Angeles County, California",3509,705,748,147,41,0,1796,72,34432,127,56,149,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7922.644707,0,0,-118.2980404,34.01453335
819,2,818,819,6037231720,231720,2317.2,5083179.13,9121.124555,6037231720,1400000US06037231720,6037231720,"Census Tract 2317.20, Los Angeles County, California",4789,1204,828,0,100,0,2524,133,36165,42,128,291,9,2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9121.124555,0,2,-118.2840832,34.00745116
820,2,819,820,6037232400,232400,2324,11979836.4,13909.36763,6037232400,1400000US06037232400,6037232400,"Census Tract 2324, Los Angeles County, California",7280,1221,3060,0,114,25,2846,14,47062,215,90,383,61,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13909.36763,0,2,-118.3108468,33.99938843
821,1,820,821,6037232300,232300,2323,6768010.024,11548.12299,6037232300,1400000US06037232300,6037232300,"Census Tract 2323, Los Angeles County, California",4337,1244,1014,120,25,16,1730,188,59322,128,204,177,6,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11548.12299,0,1,-118.2981963,33.99742761
822,1,821,822,6037232200,232200,2322,5629115.335,10868.64183,6037232200,1400000US06037232200,6037232200,"Census Tract 2322, Los Angeles County, California",2925,728,1091,0,32,0,1058,16,41246,120,68,155,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10868.64183,0,1,-118.2978857,34.0017291
823,0,822,823,6037232110,232110,2321.1,4090675.078,8787.834137,6037232110,1400000US06037232110,6037232110,"Census Tract 2321.10, Los Angeles County, California",2840,827,671,10,3,0,1278,51,35640,56,57,167,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8787.834137,0,0,-118.28933,33.99949962
825,36,824,825,6037291110,291110,2911.1,7657287.762,11598.82609,6037291110,1400000US06037291110,6037291110,"Census Tract 2911.10, Los Angeles County, California",3749,497,1959,34,8,0,1137,114,51763,138,71,227,24,2016,3,0,3,2,0,0,1,0,1,0,0,11,8,0,0,0,1,4,11598.82609,2,36,-118.2868331,33.92009601
826,57,825,826,6037703001,703001,7030.01,51124020.12,42808.27492,6037703001,1400000US06037703001,6037703001,"Census Tract 7030.01, Los Angeles County, California",5990,3073,1186,13,1157,0,193,368,102176,0,69,260,137,2016,2,0,7,5,0,1,2,0,1,0,2,1,29,2,0,0,3,2,42808.27492,0,57,-118.3839702,33.99547098
827,4,826,827,6037231600,231600,2316,10275994.53,13096.41941,6037231600,1400000US06037231600,6037231600,"Census Tract 2316, Los Angeles County, California",6957,1194,2118,0,37,37,3338,233,44317,108,119,302,13,2016,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13096.41941,0,4,-118.2980441,34.00727825
829,8,828,829,6037291130,291130,2911.3,13901996.52,15841.29926,6037291130,1400000US06037291130,6037291130,"Census Tract 2911.30, Los Angeles County, California",3522,789,649,28,401,0,1565,90,56557,37,54,189,20,2016,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,15841.29926,1,8,-118.2871541,33.90244742
830,145,829,830,6037540400,540400,5404,3657595.035,8271.834786,6037540400,1400000US06037540400,6037540400,"Census Tract 5404, Los Angeles County, California",2594,1379,492,0,0,0,709,14,46579,28,68,73,0,2016,3,4,22,6,0,2,3,0,13,0,2,11,29,2,1,1,10,30,8271.834786,6,145,-118.2282519,33.93268025
831,11,830,831,6037535607,535607,5356.07,10132607.74,14537.9812,6037535607,1400000US06037535607,6037535607,"Census Tract 5356.07, Los Angeles County, California",4900,2886,58,0,0,0,1805,151,54845,127,53,321,44,2016,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,14537.9812,0,11,-118.2211238,33.94194872
832,216,831,832,6037532700,532700,5327,8303018.429,13628.00574,6037532700,1400000US06037532700,6037532700,"Census Tract 5327, Los Angeles County, California",3077,1190,67,12,6,0,1736,66,43947,120,31,197,6,2016,8,3,30,5,0,3,8,0,29,1,3,29,49,7,1,1,14,21,13628.00574,4,216,-118.2413579,33.98526468
833,363,832,833,6037540502,540502,5405.02,6449429.478,11115.64397,6037540502,1400000US06037540502,6037540502,"Census Tract 5405.02, Los Angeles County, California",6711,3313,664,0,63,13,2593,65,46644,231,96,342,13,2016,14,2,41,20,0,2,11,0,60,1,5,38,54,32,0,2,16,61,11115.64397,4,363,-118.2136179,33.91598391
834,419,833,834,6037540202,540202,5402.02,8138975.852,12574.54223,6037540202,1400000US06037540202,6037540202,"Census Tract 5402.02, Los Angeles County, California",7134,4776,340,28,98,0,1782,110,42006,118,141,284,21,2016,23,0,37,22,0,4,18,0,61,1,10,32,90,13,0,0,42,57,12574.54223,9,419,-118.2061585,33.9338522
835,816,834,835,6037540501,540501,5405.01,15638528.96,19058.26172,6037540501,1400000US06037540501,6037540501,"Census Tract 5405.01, Los Angeles County, California",7328,3540,850,30,67,15,2791,35,64546,329,142,406,0,2016,14,2,381,14,15,21,6,0,46,1,6,74,61,16,56,1,41,54,19058.26172,7,816,-118.2193166,33.92471311
836,145,835,836,6037540201,540201,5402.01,2807156.03,10418.02623,6037540201,1400000US06037540201,6037540201,"Census Tract 5402.01, Los Angeles County, California",2161,1363,52,8,17,0,679,42,35818,42,66,35,11,2016,8,0,17,12,2,2,7,0,25,0,0,6,26,4,0,0,7,25,10418.02623,4,145,-118.2136786,33.94073805
837,11,836,837,6037532400,532400,5324,139279799.5,68982.76704,6037532400,1400000US06037532400,6037532400,"Census Tract 5324, Los Angeles County, California",88,14,14,0,15,0,32,13,82529,0,4,0,0,2016,0,0,1,0,0,2,2,0,2,0,0,1,3,0,0,0,0,0,68982.76704,0,11,-118.2118709,34.00227933
842,12,841,842,6037232600,232600,2326,8560439.029,12280.39261,6037232600,1400000US06037232600,6037232600,"Census Tract 2326, Los Angeles County, California",6073,1285,1602,44,38,0,3032,72,41026,166,94,341,55,2016,0,0,8,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12280.39261,0,12,-118.2980106,33.99209721
843,9,842,843,6037232500,232500,2325,8263480.381,11962.43563,6037232500,1400000US06037232500,6037232500,"Census Tract 2325, Los Angeles County, California",4762,1455,1360,0,0,0,1898,49,40870,241,124,193,0,2016,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,11962.43563,0,9,-118.3108288,33.99208826
844,2,843,844,6037232800,232800,2328,4592288.138,8716.853709,6037232800,1400000US06037232800,6037232800,"Census Tract 2328, Los Angeles County, California",3931,1223,541,0,0,0,2091,76,37596,171,83,102,26,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8716.853709,0,2,-118.2772004,33.99240279
845,6,844,845,6037232700,232700,2327,7870887.001,11504.1949,6037232700,1400000US06037232700,6037232700,"Census Tract 2327, Los Angeles County, California",5968,1738,1345,0,89,0,2594,202,35472,189,101,191,11,2016,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11504.1949,0,6,-118.2858654,33.99235108
846,9,845,846,6037234300,234300,2343,9367809.462,12185.15533,6037234300,1400000US06037234300,6037234300,"Census Tract 2343, Los Angeles County, California",4219,279,3400,0,106,0,14,420,50321,0,88,112,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,12185.15533,0,9,-118.3290342,34.00738348
847,6,846,847,6037234700,234700,2347,7987582.957,14837.83941,6037234700,1400000US06037234700,6037234700,"Census Tract 2347, Los Angeles County, California",3756,1158,1729,0,0,0,813,56,54410,15,48,159,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,14837.83941,1,6,-118.3276974,33.98722599
848,2,847,848,6037234800,234800,2348,7041768.883,10614.46415,6037234800,1400000US06037234800,6037234800,"Census Tract 2348, Los Angeles County, California",3117,944,1635,55,72,0,349,62,59006,51,51,266,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10614.46415,0,2,-118.3220948,33.98182826
849,10,848,849,6037235100,235100,2351,12717479.21,18160.62884,6037235100,1400000US06037235100,6037235100,"Census Tract 2351, Los Angeles County, California",4687,407,3488,0,218,0,467,107,85380,16,56,256,41,2016,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,18160.62884,0,10,-118.346336,33.98524713
850,37,849,850,6037234600,234600,2346,14034822.87,17840.20503,6037234600,1400000US06037234600,6037234600,"Census Tract 2346, Los Angeles County, California",5051,824,2801,0,46,0,1249,131,51659,88,75,297,22,2016,0,0,4,0,0,0,1,0,1,0,0,3,20,0,0,0,2,6,17840.20503,0,37,-118.3276453,33.99221271
851,5,850,851,6037234000,234000,2340,13367568.29,17575.27825,6037234000,1400000US06037234000,6037234000,"Census Tract 2340, Los Angeles County, California",5333,1090,3102,8,58,0,905,170,67549,144,100,91,25,2016,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,17575.27825,1,5,-118.321499,34.01209184
852,5,851,852,6037235202,235202,2352.02,9166266.047,13212.61706,6037235202,1400000US06037235202,6037235202,"Census Tract 2352.02, Los Angeles County, California",4388,875,2519,0,9,30,806,149,39925,89,83,135,0,2016,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13212.61706,0,5,-118.3303882,33.97308501
853,12,852,853,6037235201,235201,2352.01,7024760.699,10666.33906,6037235201,1400000US06037235201,6037235201,"Census Tract 2352.01, Los Angeles County, California",2677,490,1730,0,35,10,328,84,52919,38,78,137,15,2016,1,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,10666.33906,0,12,-118.322127,33.97455837
854,254,853,854,6037703100,703100,7031,28677375.98,26781.1612,6037703100,1400000US06037703100,6037703100,"Census Tract 7031, Los Angeles County, California",5605,646,4325,16,132,0,217,269,98064,10,55,108,41,2016,0,0,34,58,1,7,15,0,15,0,8,4,68,4,1,1,26,12,26781.1612,0,254,-118.3548362,33.99307809
855,248,854,855,6037703200,703200,7032,22673956.21,22823.00454,6037703200,1400000US06037703200,6037703200,"Census Tract 7032, Los Angeles County, California",6035,505,4922,0,111,29,97,371,126373,32,76,137,34,2016,3,0,37,35,1,1,22,0,18,0,12,5,68,3,2,0,20,16,22823.00454,5,248,-118.3401754,33.99859349
861,604,860,861,6037534900,534900,5349,11282605.27,14947.65938,6037534900,1400000US06037534900,6037534900,"Census Tract 5349, Los Angeles County, California",5896,2568,39,44,47,0,3159,39,46832,235,88,348,57,2016,42,0,53,15,0,7,15,12,88,0,4,62,164,11,0,13,66,31,14947.65938,21,604,-118.2368035,33.97077468
862,603,861,862,6037542502,542502,5425.02,10710026.54,14205.21928,6037542502,1400000US06037542502,6037542502,"Census Tract 5425.02, Los Angeles County, California",4513,1323,1805,65,44,0,1260,16,46928,86,95,314,22,2016,5,2,79,19,0,11,17,0,35,1,7,38,247,11,2,0,52,58,14205.21928,19,603,-118.2261301,33.89252666
865,0,864,865,6037570301,570301,5703.01,12958879.04,18905.77459,6037570301,1400000US06037570301,6037570301,"Census Tract 5703.01, Los Angeles County, California",7819,3410,858,30,541,157,2410,413,56664,136,127,569,44,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18905.77459,0,0,-118.1891001,33.86911012
869,161,868,869,6037541606,541606,5416.06,3669628.64,8096.706475,6037541606,1400000US06037541606,6037541606,"Census Tract 5416.06, Los Angeles County, California",2404,1127,336,0,38,53,842,8,49218,84,61,72,0,2016,4,1,30,18,0,3,5,0,15,0,2,7,27,2,0,0,14,30,8096.706475,3,161,-118.2183072,33.8997764
879,15,878,879,6037236000,236000,2360,43287789.64,31639.49736,6037236000,1400000US06037236000,6037236000,"Census Tract 2360, Los Angeles County, California",4627,1212,2498,28,221,0,358,310,99468,26,53,264,0,2016,0,0,5,1,0,0,0,0,0,0,0,0,6,0,0,0,2,1,31639.49736,0,15,-118.3652842,34.01105158
880,12,879,880,6037236100,236100,2361,12170629.5,14923.93254,6037236100,1400000US06037236100,6037236100,"Census Tract 2361, Los Angeles County, California",5652,888,3467,38,505,0,584,170,40620,30,245,336,47,2016,0,0,2,0,0,1,0,0,0,0,0,1,4,0,0,0,3,1,14923.93254,0,12,-118.3402253,34.01264422
881,28,880,881,6037237300,237300,2373,10739419.72,13459.51147,6037237300,1400000US06037237300,6037237300,"Census Tract 2373, Los Angeles County, California",5226,980,3333,7,161,0,644,101,46336,65,114,178,4,2016,0,0,5,1,0,1,2,0,5,0,0,4,3,2,0,1,1,1,13459.51147,2,28,-118.3110835,33.97828813
882,3,881,882,6037237500,237500,2375,3631027.815,8245.233398,6037237500,1400000US06037237500,6037237500,"Census Tract 2375, Los Angeles County, California",2716,649,654,53,1,0,1336,23,33674,96,36,129,20,2016,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8245.233398,0,3,-118.2893215,33.97830714
883,5,882,883,6037237600,237600,2376,5422333.528,9469.495583,6037237600,1400000US06037237600,6037237600,"Census Tract 2376, Los Angeles County, California",3698,1059,953,17,44,0,1600,25,38282,72,84,155,24,2016,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,9469.495583,0,5,-118.2838841,33.97851839
884,0,883,884,6037237720,237720,2377.2,3500766.85,8731.09173,6037237720,1400000US06037237720,6037237720,"Census Tract 2377.20, Los Angeles County, California",3134,661,632,2,0,0,1775,64,35930,87,69,126,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8731.09173,0,0,-118.2861633,33.96929115
885,36,884,885,6037237800,237800,2378,10471227.31,13143.56405,6037237800,1400000US06037237800,6037237800,"Census Tract 2378, Los Angeles County, California",3524,513,2259,0,7,0,704,41,60376,14,144,233,14,2016,2,0,4,1,0,1,3,0,2,0,0,3,13,3,0,0,0,2,13143.56405,2,36,-118.2981335,33.97096491
886,2,885,886,6037237710,237710,2377.1,4653133.082,9397.9091,6037237710,1400000US06037237710,6037237710,"Census Tract 2377.10, Los Angeles County, California",3281,1012,673,13,42,0,1362,179,43428,18,90,285,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9397.9091,0,2,-118.2861486,33.97270075
887,31,886,887,6037237900,237900,2379,10546505.37,13264.74529,6037237900,1400000US06037237900,6037237900,"Census Tract 2379, Los Angeles County, California",4056,517,3066,39,46,31,187,170,52590,72,69,183,7,2016,1,0,2,1,1,0,0,0,4,1,0,6,10,0,0,1,0,3,13264.74529,1,31,-118.3112047,33.97093413
888,30,887,888,6037239330,239330,2393.3,10543871.92,13439.76659,6037239330,1400000US06037239330,6037239330,"Census Tract 2393.30, Los Angeles County, California",3148,764,442,23,0,0,1741,178,46723,118,61,200,12,2016,1,0,3,0,0,0,1,0,4,0,1,5,7,0,0,1,1,5,13439.76659,1,30,-118.2631151,33.97839245
889,2,888,889,6037239310,239310,2393.1,5757314.829,9679.368462,6037239310,1400000US06037239310,6037239310,"Census Tract 2393.10, Los Angeles County, California",4212,1443,507,5,0,0,2245,12,40315,229,70,151,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9679.368462,0,2,-118.2773184,33.97853393
890,1,889,890,6037239320,239320,2393.2,3735937.271,8282.412434,6037239320,1400000US06037239320,6037239320,"Census Tract 2393.20, Los Angeles County, California",4255,1200,556,209,6,0,2172,112,49345,134,58,214,15,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8282.412434,0,1,-118.2717506,33.97857244
891,1,890,891,6037238310,238310,2383.1,4274113.103,9306.825887,6037238310,1400000US06037238310,6037238310,"Census Tract 2383.10, Los Angeles County, California",4927,1089,1230,0,0,7,2545,56,30217,156,173,170,14,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9306.825887,0,1,-118.2861196,33.96604838
892,22,891,892,6037238100,238100,2381,10589252.34,13269.95117,6037238100,1400000US06037238100,6037238100,"Census Tract 2381, Los Angeles County, California",4510,640,3212,15,16,0,432,195,53433,30,72,263,0,2016,0,0,3,0,0,0,1,0,3,0,0,3,6,3,0,0,3,0,13269.95117,0,22,-118.3112111,33.96363281
897,330,896,897,6037542402,542402,5424.02,16874307.33,18942.13848,6037542402,1400000US06037542402,6037542402,"Census Tract 5424.02, Los Angeles County, California",3314,1175,1059,0,19,0,1023,38,62543,72,35,249,4,2016,3,2,33,17,0,2,3,0,38,0,4,26,65,63,0,0,26,40,18942.13848,8,330,-118.2124255,33.88197399
898,451,897,898,6037543100,543100,5431,31066049.41,25645.39975,6037543100,1400000US06037543100,6037543100,"Census Tract 5431, Los Angeles County, California",6502,1689,3221,26,164,0,1237,165,67137,24,127,445,31,2016,17,5,60,32,1,4,22,0,47,2,13,20,87,8,1,12,21,75,25645.39975,24,451,-118.2539653,33.88103783
913,0,912,913,6037224200,224200,2242,3960848.491,8618.834869,6037224200,1400000US06037224200,6037224200,"Census Tract 2242, Los Angeles County, California",2499,993,40,6,68,0,1324,68,39911,57,29,121,28,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8618.834869,0,0,-118.2767278,34.040628
914,0,913,914,6037221210,221210,2212.1,3861859.779,8418.987666,6037221210,1400000US06037221210,6037221210,"Census Tract 2212.10, Los Angeles County, California",3064,765,271,66,204,0,1642,116,50202,41,51,167,22,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8418.987666,0,0,-118.3028754,34.04366722
915,594,914,915,6037540300,540300,5403,16488309.68,21932.99491,6037540300,1400000US06037540300,6037540300,"Census Tract 5403, Los Angeles County, California",5111,3137,30,103,25,0,1745,71,53333,164,82,243,30,2016,24,4,55,28,2,2,14,0,72,1,5,30,168,5,0,12,33,122,21932.99491,17,594,-118.2196348,33.93357786
916,425,915,916,6037540203,540203,5402.03,9701344.185,13117.26374,6037540203,1400000US06037540203,6037540203,"Census Tract 5402.03, Los Angeles County, California",5804,3297,491,84,47,0,1725,160,42999,138,107,316,2,2016,13,2,52,23,0,4,20,0,73,2,9,36,107,7,0,0,23,46,13117.26374,8,425,-118.2044012,33.92751422
917,493,916,917,6037541002,541002,5410.02,36931878.99,25849.06842,6037541002,1400000US06037541002,6037541002,"Census Tract 5410.02, Los Angeles County, California",2963,1171,1260,1,144,0,285,102,69861,68,56,170,0,2016,11,0,25,47,0,10,17,0,48,1,2,61,114,4,1,0,12,123,25849.06842,17,493,-118.2740742,33.8759696
920,2,919,920,6037600802,600802,6008.02,20919590.38,20363.93727,6037600802,1400000US06037600802,6037600802,"Census Tract 6008.02, Los Angeles County, California",2358,73,1842,10,60,64,298,11,77602,12,81,146,0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20363.93727,0,2,-118.3362268,33.96587863
924,2,923,924,6037600704,600704,6007.04,10104646.73,12919.49803,6037600704,1400000US06037600704,6037600704,"Census Tract 6007.04, Los Angeles County, California",3085,275,2427,0,67,0,237,79,72902,22,46,170,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12919.49803,0,2,-118.3239773,33.9563281
925,0,924,925,6037600912,600912,6009.12,11710912.63,15517.87017,6037600912,1400000US06037600912,6037600912,"Census Tract 6009.12, Los Angeles County, California",5694,2802,934,51,57,23,1682,145,55807,57,77,278,32,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15517.87017,0,0,-118.3415484,33.97698404
926,11,925,926,6037238320,238320,2383.2,5040659.624,9679.324516,6037238320,1400000US06037238320,6037238320,"Census Tract 2383.20, Los Angeles County, California",4133,844,1180,0,47,0,2062,0,32835,84,93,137,24,2016,1,0,2,0,0,0,1,0,0,0,1,0,3,0,0,0,2,1,9679.324516,0,11,-118.286167,33.96215757
931,347,930,931,6037532900,532900,5329,8258066.071,11928.0202,6037532900,1400000US06037532900,6037532900,"Census Tract 5329, Los Angeles County, California",7068,2893,552,230,0,11,3277,105,40171,255,139,318,38,2016,1,1,69,25,1,7,8,0,43,0,3,41,74,13,0,2,23,22,11928.0202,14,347,-118.2520465,33.97905514
