OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,GEOID10,CT10,LABEL,Shape_STAr,Shape_STLe,GEOID_INT,GEO_id,GEO_id2,GEO_displa,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,YEAR,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,Shape_Leng,WeaponLaws,AllCrimes,X,Y
1915,0,1914,1915,6037551502,551502,5515.02,11852253,18384.38074,6037551502,1400000US06037551502,6037551502,"Census Tract 5515.02, Los Angeles County, California",4429,3327,15,0,341,0,700,46,71455,102,100,140,33,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18384.38074,0,0,-118.1527569,33.92707364
1916,3,1915,1916,6037551501,551501,5515.01,15794839.67,18254.31491,6037551501,1400000US06037551501,6037551501,"Census Tract 5515.01, Los Angeles County, California",4818,2800,366,22,273,0,1175,182,79671,21,133,325,52,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,18254.31491,0,3,-118.1579647,33.93561647
1917,1,1916,1917,6037551402,551402,5514.02,12468678.27,13970.38571,6037551402,1400000US06037551402,6037551402,"Census Tract 5514.02, Los Angeles County, California",4469,2712,61,8,402,16,933,337,87768,36,77,205,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13970.38571,0,1,-118.1459825,33.94146697
1918,1,1917,1918,6037551401,551401,5514.01,7878144.852,11758.0861,6037551401,1400000US06037551401,6037551401,"Census Tract 5514.01, Los Angeles County, California",4761,3633,58,19,100,0,864,87,77018,0,96,319,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11758.0861,0,1,-118.1560461,33.94402226
1919,1,1918,1919,6037551102,551102,5511.02,18139363.82,20632.14954,6037551102,1400000US06037551102,6037551102,"Census Tract 5511.02, Los Angeles County, California",5198,3032,494,0,238,0,1312,122,50765,63,97,263,25,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20632.14954,0,1,-118.1176044,33.92675412
1920,1,1919,1920,6037551101,551101,5511.01,18153040.47,22027.8614,6037551101,1400000US06037551101,6037551101,"Census Tract 5511.01, Los Angeles County, California",4026,2088,364,0,419,0,1017,138,55978,151,69,188,14,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22027.8614,0,1,-118.1262396,33.92182622
1921,1,1920,1921,6037550902,550902,5509.02,10415461.41,14238.10084,6037550902,1400000US06037550902,6037550902,"Census Tract 5509.02, Los Angeles County, California",5946,4119,145,8,399,9,1075,191,73612,44,77,382,76,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14238.10084,0,1,-118.1251987,33.94772072
1922,1,1921,1922,6037550901,550901,5509.01,12117493.28,15191.9628,6037550901,1400000US06037550901,6037550901,"Census Tract 5509.01, Los Angeles County, California",4076,2887,133,0,375,0,487,194,62742,115,139,220,14,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15191.9628,0,1,-118.1289861,33.94206554
1923,2,1922,1923,6037533902,533902,5339.02,8193188.797,14501.4274,6037533902,1400000US06037533902,6037533902,"Census Tract 5339.02, Los Angeles County, California",4075,3084,6,13,14,0,917,41,46924,74,62,182,0,2016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14501.4274,0,2,-118.1537131,33.96744793
1924,93,1923,1924,6037534406,534406,5344.06,4182376.89,9339.390814,6037534406,1400000US06037534406,6037534406,"Census Tract 5344.06, Los Angeles County, California",4998,3795,0,0,9,0,1003,191,50656,211,118,239,18,2016,1,0,20,3,0,0,4,0,9,0,0,7,18,2,0,0,9,18,9339.390814,2,93,-118.174987,33.96475455
1925,164,1924,1925,6037534405,534405,5344.05,5707270.033,10578.36238,6037534405,1400000US06037534405,6037534405,"Census Tract 5344.05, Los Angeles County, California",4269,2902,20,6,10,0,1244,87,45822,144,96,248,0,2016,3,0,11,7,0,3,8,0,22,0,0,15,38,9,1,0,7,36,10578.36238,4,164,-118.1829423,33.96603798
1926,156,1925,1926,6037533703,533703,5337.03,9184165.473,16303.1968,6037533703,1400000US06037533703,6037533703,"Census Tract 5337.03, Los Angeles County, California",4455,3451,0,0,0,0,946,58,48237,101,79,243,32,2016,4,0,22,11,0,1,5,0,23,0,2,4,22,1,0,0,19,36,16303.1968,6,156,-118.172945,33.98339983
1927,237,1926,1927,6037503602,503602,5036.02,35504530.22,25631.44322,6037503602,1400000US06037503602,6037503602,"Census Tract 5036.02, Los Angeles County, California",4000,2613,53,0,549,10,605,170,125513,38,63,180,34,2016,15,0,13,16,0,1,14,0,12,0,4,34,70,6,0,0,9,38,25631.44322,5,237,-118.0022384,33.91212037
1928,117,1927,1928,6037502302,502302,5023.02,8079063.322,14059.68698,6037502302,1400000US06037502302,6037502302,"Census Tract 5023.02, Los Angeles County, California",3148,1275,95,22,43,10,1582,121,59999,54,42,178,4,2016,8,0,18,4,0,2,1,0,17,0,2,18,24,2,0,0,10,7,14059.68698,4,117,-118.0683244,33.96601386
1929,11,1928,1929,6037502700,502700,5027,75166663.56,44408.53756,6037502700,1400000US06037502700,6037502700,"Census Tract 5027, Los Angeles County, California",6692,3753,185,214,271,0,2023,246,73284,95,91,395,56,2016,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,2,44408.53756,0,11,-118.0716485,33.95481176
1930,83,1929,1930,6037502402,502402,5024.02,9540155.111,12861.55974,6037502402,1400000US06037502402,6037502402,"Census Tract 5024.02, Los Angeles County, California",3784,1925,5,67,15,0,1627,145,81977,41,81,146,0,2016,3,0,11,4,0,1,7,0,15,0,3,5,20,0,0,0,3,11,12861.55974,0,83,-118.0898139,33.97304086
1931,576,1930,1931,6037550300,550300,5503,27224912.03,22191.39658,6037550300,1400000US06037550300,6037550300,"Census Tract 5503, Los Angeles County, California",8083,4593,76,168,1065,24,1872,285,80839,152,179,439,83,2016,14,0,46,60,1,4,29,0,58,0,19,46,196,4,1,0,25,70,22191.39658,3,576,-118.1014448,33.92504431
1932,160,1931,1932,6037530902,530902,5309.02,5623180.167,11755.1975,6037530902,1400000US06037530902,6037530902,"Census Tract 5309.02, Los Angeles County, California",4386,1149,9,26,219,0,2964,19,46318,157,74,176,34,2016,8,0,20,5,0,5,5,0,16,0,5,20,19,5,2,0,32,12,11755.1975,6,160,-118.1810258,34.04452075
1933,321,1932,1933,6037531000,531000,5310,10758092.09,15816.9996,6037531000,1400000US06037531000,6037531000,"Census Tract 5310, Los Angeles County, California",5340,1968,0,0,43,0,3257,72,52702,113,80,365,25,2016,9,2,48,6,1,5,11,0,26,0,2,60,49,5,1,3,54,21,15816.9996,18,321,-118.1739145,34.04076813
1934,163,1933,1934,6037531102,531102,5311.02,5365563.687,9842.127289,6037531102,1400000US06037531102,6037531102,"Census Tract 5311.02, Los Angeles County, California",3416,915,0,9,0,0,2462,30,47023,54,43,189,24,2016,10,0,26,5,0,5,10,0,9,1,3,27,28,4,0,0,16,10,9842.127289,9,163,-118.181594,34.03684415
1935,74,1934,1935,6037482522,482522,4825.22,17669801.25,19097.11828,6037482522,1400000US06037482522,6037482522,"Census Tract 4825.22, Los Angeles County, California",4930,2113,29,0,2387,0,298,103,77566,72,81,201,33,2016,1,0,8,7,0,1,2,0,5,0,1,6,25,1,0,0,4,7,19097.11828,6,74,-118.09396,34.04090979
1936,3,1935,1936,6037530005,530005,5300.05,24598385.88,30610.24226,6037530005,1400000US06037530005,6037530005,"Census Tract 5300.05, Los Angeles County, California",4518,1318,58,43,2432,0,595,72,81213,4,61,140,56,2016,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,30610.24226,0,3,-118.1114416,34.02827915
1937,151,1936,1937,6037408503,408503,4085.03,50482185.07,37512.15689,6037408503,1400000US06037408503,6037408503,"Census Tract 4085.03, Los Angeles County, California",6572,2400,39,0,2874,0,1012,247,118065,42,52,330,49,2016,2,1,7,41,0,3,17,0,5,1,0,4,48,2,1,1,16,2,37512.15689,0,151,-117.9849482,33.98579723
1939,93,1938,1939,6037408302,408302,4083.02,36232972.15,32682.30583,6037408302,1400000US06037408302,6037408302,"Census Tract 4083.02, Los Angeles County, California",4236,2092,0,47,569,0,1488,40,87561,12,50,324,8,2016,1,0,14,9,3,0,5,0,13,1,0,6,23,3,0,0,8,7,32682.30583,0,93,-118.0179488,34.03852404
1940,111,1939,1940,6037533702,533702,5337.02,3488535.842,7593.086228,6037533702,1400000US06037533702,6037533702,"Census Tract 5337.02, Los Angeles County, California",3606,2768,8,0,12,0,762,56,44045,137,42,89,10,2016,1,1,16,11,0,1,6,0,8,0,0,9,25,2,1,0,13,14,7593.086228,3,111,-118.1827175,33.98356214
1941,1,1940,1941,6037533803,533803,5338.03,8430172.763,15410.7754,6037533803,1400000US06037533803,6037533803,"Census Tract 5338.03, Los Angeles County, California",6160,4294,108,19,94,12,1540,93,48140,160,84,366,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15410.7754,1,1,-118.1839888,33.97477456
1942,0,1941,1942,6037534202,534202,5342.02,6276261.329,11474.47704,6037534202,1400000US06037534202,6037534202,"Census Tract 5342.02, Los Angeles County, California",5907,4464,6,17,36,0,1321,63,42505,294,128,309,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11474.47704,0,0,-118.1611225,33.95960785
1943,286,1942,1943,6037531602,531602,5316.02,4825639.292,10203.45987,6037531602,1400000US06037531602,6037531602,"Census Tract 5316.02, Los Angeles County, California",4854,2867,28,0,0,0,1955,4,41480,239,118,349,0,2016,16,0,35,11,0,4,5,0,32,4,4,38,74,4,1,0,34,18,10203.45987,6,286,-118.1648028,34.0186808
1944,0,1943,1944,6037533901,533901,5339.01,8211697.557,15693.99617,6037533901,1400000US06037533901,6037533901,"Census Tract 5339.01, Los Angeles County, California",6391,4911,0,0,0,0,1436,44,49339,141,107,378,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15693.99617,0,0,-118.1555577,33.97401539
1945,1,1944,1945,6037534001,534001,5340.01,8448984.591,13446.55404,6037534001,1400000US06037534001,6037534001,"Census Tract 5340.01, Los Angeles County, California",5013,3672,20,25,115,0,1129,52,47170,53,88,179,26,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13446.55404,0,1,-118.1468795,33.96793716
1946,661,1945,1946,6037502500,502500,5025,41068084.95,28348.02585,6037502500,1400000US06037502500,6037502500,"Census Tract 5025, Los Angeles County, California",4223,2797,41,101,48,0,1179,57,61796,42,41,260,33,2016,18,3,33,48,2,5,39,0,88,0,4,41,211,0,1,5,30,131,28348.02585,2,661,-118.1100705,33.97729038
1947,359,1946,1947,6037530400,530400,5304,16601273.25,18725.94741,6037530400,1400000US06037530400,6037530400,"Census Tract 5304, Los Angeles County, California",3806,1828,97,0,967,0,740,174,49582,91,90,149,49,2016,6,1,47,14,0,6,6,0,20,1,14,55,85,13,5,2,48,30,18725.94741,6,359,-118.154766,34.0388736
1948,109,1947,1948,6037501200,501200,5012,15257059.84,17448.61555,6037501200,1400000US06037501200,6037501200,"Census Tract 5012, Los Angeles County, California",5354,2546,142,19,376,0,1956,315,95613,53,87,488,9,2016,7,0,3,5,0,0,5,0,10,0,1,26,28,2,0,2,5,12,17448.61555,3,109,-118.0628419,33.99884963
1949,0,1948,1949,6037501501,501501,5015.01,67351189.12,48950.78302,6037501501,1400000US06037501501,6037501501,"Census Tract 5015.01, Los Angeles County, California",2455,1481,56,0,230,0,557,131,122952,44,36,99,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48950.78302,0,0,-118.0274688,33.99855925
1950,6,1949,1950,6037501400,501400,5014,11497533.44,15041.004,6037501400,1400000US06037501400,6037501400,"Census Tract 5014, Los Angeles County, California",4225,1638,34,8,85,0,2377,83,63394,64,108,262,59,2016,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,15041.004,0,6,-118.047414,33.98198267
1951,9,1950,1951,6037501300,501300,5013,21608753.96,21401.50206,6037501300,1400000US06037501300,6037501300,"Census Tract 5013, Los Angeles County, California",7208,4028,84,0,334,0,2553,209,81735,16,143,457,55,2016,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,3,21401.50206,0,9,-118.0531054,33.99119919
1952,62,1951,1952,6037500201,500201,5002.01,77741800.08,43185.13713,6037500201,1400000US06037500201,6037500201,"Census Tract 5002.01, Los Angeles County, California",6193,4176,13,0,869,45,690,400,135227,25,69,374,136,2016,1,0,3,12,0,1,9,0,4,0,0,2,21,0,2,0,4,3,43185.13713,0,62,-117.9741526,33.95617747
1953,1,1952,1953,6037500202,500202,5002.02,68430716.16,41361.35546,6037500202,1400000US06037500202,6037500202,"Census Tract 5002.02, Los Angeles County, California",4768,3207,77,16,621,0,656,191,170051,49,69,230,116,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41361.35546,0,1,-117.9952115,33.96000074
1954,1,1953,1954,6037501503,501503,5015.03,8662975.896,12547.41794,6037501503,1400000US06037501503,6037501503,"Census Tract 5015.03, Los Angeles County, California",4894,2200,69,44,135,0,2238,208,71853,129,100,224,12,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12547.41794,0,1,-118.0364874,33.98610669
1955,2,1954,1955,6037501504,501504,5015.04,8025089.354,12471.33769,6037501504,1400000US06037501504,6037501504,"Census Tract 5015.04, Los Angeles County, California",3496,1584,39,9,185,9,1586,84,46971,28,97,83,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12471.33769,0,2,-118.0370072,33.97925635
1956,262,1955,1956,6037531301,531301,5313.01,8530227.502,15266.77269,6037531301,1400000US06037531301,6037531301,"Census Tract 5313.01, Los Angeles County, California",5323,2547,16,0,4,0,2722,34,45431,177,87,270,0,2016,13,0,29,9,0,5,13,0,51,0,3,28,52,11,1,0,25,15,15266.77269,7,262,-118.1822459,34.02174835
1957,113,1956,1957,6037531603,531603,5316.03,4672132.264,8755.236784,6037531603,1400000US06037531603,6037531603,"Census Tract 5316.03, Los Angeles County, California",3250,1512,16,14,8,0,1648,52,57098,103,48,200,47,2016,0,1,20,4,0,4,7,0,10,0,0,15,20,8,1,0,12,7,8755.236784,4,113,-118.1615258,34.02980719
1958,427,1957,1958,6037531701,531701,5317.01,6857888.23,11506.41822,6037531701,1400000US06037531701,6037531701,"Census Tract 5317.01, Los Angeles County, California",5217,3446,32,0,12,0,1515,212,53561,122,105,267,0,2016,41,0,48,22,0,8,17,0,52,1,1,70,90,5,0,0,43,17,11506.41822,12,427,-118.1520973,34.02169353
1959,346,1958,1959,6037531604,531604,5316.04,3947756.524,8092.736172,6037531604,1400000US06037531604,6037531604,"Census Tract 5316.04, Los Angeles County, California",3884,2237,0,33,0,0,1579,35,43381,64,83,214,7,2016,21,0,44,12,1,5,14,0,31,0,3,79,82,5,0,0,27,14,8092.736172,8,346,-118.1623863,34.02384192
1960,212,1959,1960,6037531800,531800,5318,6650814.071,13072.88886,6037531800,1400000US06037531800,6037531800,"Census Tract 5318, Los Angeles County, California",5162,3405,0,76,0,0,1602,79,51045,170,91,263,18,2016,7,0,31,8,0,2,7,0,27,0,1,52,31,3,0,0,25,8,13072.88886,10,212,-118.1391956,34.0187034
1961,483,1960,1961,6037531702,531702,5317.02,7235141.937,12152.73876,6037531702,1400000US06037531702,6037531702,"Census Tract 5317.02, Los Angeles County, California",4732,2815,0,70,41,0,1784,22,54385,277,80,233,34,2016,56,1,47,12,2,3,13,0,64,0,2,72,103,8,0,0,36,48,12152.73876,16,483,-118.159787,34.01587798
1962,195,1961,1962,6037531902,531902,5319.02,7619705.661,11338.97757,6037531902,1400000US06037531902,6037531902,"Census Tract 5319.02, Los Angeles County, California",3912,3088,0,0,0,0,785,39,66246,50,97,185,43,2016,15,0,16,5,1,1,10,0,34,1,2,18,51,4,0,0,21,9,11338.97757,7,195,-118.1324693,34.01178481
1963,264,1962,1963,6037531901,531901,5319.01,8336010.427,11981.38058,6037531901,1400000US06037531901,6037531901,"Census Tract 5319.01, Los Angeles County, California",6725,4789,51,39,52,0,1699,95,48473,232,84,247,0,2016,1,1,38,11,0,7,14,0,58,1,2,29,45,8,0,0,26,9,11981.38058,14,264,-118.1423736,34.01324491
1964,2,1963,1964,6037482600,482600,4826,30615894.87,24716.70974,6037482600,1400000US06037482600,6037482600,"Census Tract 4826, Los Angeles County, California",6209,1501,0,65,3956,0,563,124,80440,10,46,193,79,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24716.70974,0,2,-118.1155017,34.04828644
1965,0,1964,1965,6037482800,482800,4828,34072444.79,30567.6815,6037482800,1400000US06037482800,6037482800,"Census Tract 4828, Los Angeles County, California",4511,935,78,38,1932,29,1327,172,81807,58,62,140,62,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30567.6815,0,0,-118.1149189,34.03694941
1967,23,1966,1967,6037551800,551800,5518,23985304.05,23548.74663,6037551800,1400000US06037551800,6037551800,"Census Tract 5518, Los Angeles County, California",7530,3232,426,24,648,10,2998,192,69077,265,143,558,54,2016,0,0,1,0,0,0,1,0,1,0,0,11,0,2,0,0,0,6,23548.74663,1,23,-118.1257404,33.91323038
1968,0,1967,1968,6037501700,501700,5017,14986769.38,17080.88628,6037501700,1400000US06037501700,6037501700,"Census Tract 5017, Los Angeles County, California",3760,3116,33,70,108,0,384,49,91568,26,69,189,104,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17080.88628,0,0,-118.0198957,33.96182577
1977,300,1976,1977,6037531302,531302,5313.02,9515001.864,15826.16342,6037531302,1400000US06037531302,6037531302,"Census Tract 5313.02, Los Angeles County, California",7049,4057,6,0,0,0,2833,153,53917,263,144,354,76,2016,16,0,41,12,0,5,7,0,51,1,3,36,66,5,2,0,28,17,15826.16342,10,300,-118.1827364,34.01690669
1978,207,1977,1978,6037482521,482521,4825.21,16644081.4,18967.99034,6037482521,1400000US06037482521,6037482521,"Census Tract 4825.21, Los Angeles County, California",5752,1590,47,12,2970,0,980,153,62840,43,124,186,33,2016,2,1,37,18,1,3,17,0,22,1,7,14,53,2,1,0,16,7,18967.99034,5,207,-118.0992929,34.05065216
1979,4,1978,1979,6037536102,536102,5361.02,33071510.44,27741.81228,6037536102,1400000US06037536102,6037536102,"Census Tract 5361.02, Los Angeles County, California",3442,2537,73,0,16,9,736,71,70752,22,69,90,0,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,27741.81228,0,4,-118.1681224,33.94257279
1981,203,1980,1981,6037555212,555212,5552.12,7571543.086,11773.77832,6037555212,1400000US06037555212,6037555212,"Census Tract 5552.12, Los Angeles County, California",4739,2194,175,44,487,0,1759,80,48713,112,78,230,14,2016,2,0,31,17,0,4,12,0,26,0,1,18,49,4,1,0,20,13,11773.77832,5,203,-118.0676379,33.82744916
1982,185,1981,1982,6037555103,555103,5551.03,10638530.24,13317.74286,6037555103,1400000US06037555103,6037555103,"Census Tract 5551.03, Los Angeles County, California",4812,1484,437,47,1858,7,757,222,80276,27,98,151,0,2016,6,0,19,14,1,0,10,0,21,0,3,11,57,8,1,0,17,14,13317.74286,3,185,-118.0655595,33.84244757
1983,462,1982,1983,6037555102,555102,5551.02,15957744.25,16634.82005,6037555102,1400000US06037555102,6037555102,"Census Tract 5551.02, Los Angeles County, California",6594,1608,454,73,1990,86,2088,295,55472,141,101,378,67,2016,15,2,55,29,1,13,25,0,34,2,5,41,107,15,1,0,46,56,16634.82005,15,462,-118.0769779,33.83873555
1984,284,1983,1984,6037555001,555001,5550.01,13869130.97,17435.41499,6037555001,1400000US06037555001,6037555001,"Census Tract 5550.01, Los Angeles County, California",5407,2267,445,54,1356,0,924,361,92962,89,69,295,35,2016,11,0,28,18,0,2,14,0,17,0,13,20,84,2,0,0,39,28,17435.41499,8,284,-118.0888264,33.84313306
1985,3,1984,1985,6037570100,570100,5701,12461434.85,14749.21826,6037570100,1400000US06037570100,6037570100,"Census Tract 5701, Los Angeles County, California",3144,1123,831,0,581,46,490,73,89758,64,63,153,0,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14749.21826,0,3,-118.1532206,33.86448005
1986,119,1985,1986,6037570002,570002,5700.02,8368862.047,11613.0582,6037570002,1400000US06037570002,6037570002,"Census Tract 5700.02, Los Angeles County, California",3033,1629,256,40,319,89,524,176,93032,30,34,173,44,2016,3,0,7,15,1,1,10,0,7,0,1,4,46,0,0,0,6,18,11613.0582,0,119,-118.1294818,33.86465812
1987,1,1986,1987,6037530204,530204,5302.04,7211051.197,11616.62485,6037530204,1400000US06037530204,6037530204,"Census Tract 5302.04, Los Angeles County, California",4452,3434,0,18,390,0,532,78,64685,127,67,233,10,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11616.62485,0,1,-118.1283388,34.01907422
1988,0,1987,1988,6037530004,530004,5300.04,14042868.98,25888.58947,6037530004,1400000US06037530004,6037530004,"Census Tract 5300.04, Los Angeles County, California",3960,2560,54,0,499,0,635,212,74564,100,68,280,27,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25888.58947,0,0,-118.0905591,34.02001325
1989,25,1988,1989,6037530202,530202,5302.02,19392240.58,21192.38221,6037530202,1400000US06037530202,6037530202,"Census Tract 5302.02, Los Angeles County, California",4614,2517,0,54,240,0,1748,55,78789,82,73,347,12,2016,1,0,4,2,0,0,1,0,3,0,0,6,4,1,0,0,3,0,21192.38221,0,25,-118.1365815,34.02722528
1990,0,1989,1990,6037530203,530203,5302.03,7928251.165,14385.2059,6037530203,1400000US06037530203,6037530203,"Census Tract 5302.03, Los Angeles County, California",2987,1963,7,22,216,0,685,94,56074,74,61,186,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14385.2059,0,0,-118.1264726,34.02665322
1996,213,1995,1996,6037570001,570001,5700.01,16496177.22,17436.4226,6037570001,1400000US06037570001,6037570001,"Census Tract 5700.01, Los Angeles County, California",4714,2604,252,20,901,166,499,272,90274,14,122,294,43,2016,10,0,13,15,1,1,9,0,16,0,2,14,80,6,0,0,19,24,17436.4226,3,213,-118.1171143,33.86347086
1997,148,1996,1997,6037570902,570902,5709.02,11365547.27,14170.02108,6037570902,1400000US06037570902,6037570902,"Census Tract 5709.02, Los Angeles County, California",3724,2380,136,4,307,0,779,118,102794,31,117,152,14,2016,11,0,14,8,0,2,11,0,12,0,2,10,44,1,0,0,15,15,14170.02108,3,148,-118.1210917,33.85323636
1998,122,1997,1998,6037570702,570702,5707.02,7282987.522,11039.50123,6037570702,1400000US06037570702,6037570702,"Census Tract 5707.02, Los Angeles County, California",2392,1346,251,0,454,0,305,36,87922,0,53,99,17,2016,9,1,12,8,1,2,8,0,12,0,2,1,37,1,1,0,13,11,11039.50123,3,122,-118.1595764,33.85058358
1999,491,1998,1999,6037570701,570701,5707.01,19066355.77,21044.04978,6037570701,1400000US06037570701,6037570701,"Census Tract 5707.01, Los Angeles County, California",6750,2257,1016,13,1312,353,1222,577,78823,58,129,249,175,2016,15,2,34,45,0,1,39,0,33,0,4,29,185,5,2,0,38,55,21044.04978,4,491,-118.1491059,33.85390747
2000,134,1999,2000,6037571101,571101,5711.01,14249746.36,15900.58715,6037571101,1400000US06037571101,6037571101,"Census Tract 5711.01, Los Angeles County, California",4512,3334,168,8,412,0,274,316,115452,56,58,132,77,2016,5,1,13,21,0,1,12,0,5,0,3,13,34,0,1,0,15,9,15900.58715,1,134,-118.1163114,33.84328329
2001,184,2000,2001,6037571300,571300,5713,22472737.1,19030.51329,6037571300,1400000US06037571300,6037571300,"Census Tract 5713, Los Angeles County, California",4339,2647,318,0,573,117,375,309,102400,44,39,155,101,2016,5,1,12,24,0,2,14,0,15,0,5,6,56,7,0,0,11,23,19030.51329,3,184,-118.1494391,33.83953013
2002,211,2001,2002,6037570003,570003,5700.03,12292877.71,14267.87647,6037570003,1400000US06037570003,6037570003,"Census Tract 5700.03, Los Angeles County, California",4356,2334,332,44,717,6,550,373,90272,88,86,104,19,2016,15,0,14,17,0,6,14,0,13,0,2,10,62,1,0,0,17,38,14267.87647,2,211,-118.1402484,33.86460612
2003,211,2002,2003,6037571102,571102,5711.02,13502735.42,15652.79272,6037571102,1400000US06037571102,6037571102,"Census Tract 5711.02, Los Angeles County, California",4049,2292,109,15,658,357,262,356,97160,6,50,313,7,2016,6,2,15,15,0,4,20,0,7,0,1,8,102,5,0,0,11,15,15652.79272,0,211,-118.1163635,33.83598072
2004,277,2003,2004,6037555211,555211,5552.11,8537257.414,11837.69944,6037555211,1400000US06037555211,6037555211,"Census Tract 5552.11, Los Angeles County, California",5622,2393,114,14,425,21,2585,70,48098,92,125,393,0,2016,15,1,30,10,0,4,12,0,26,2,4,31,49,5,0,0,26,41,11837.69944,21,277,-118.076875,33.82766237
2006,161,2005,2006,6037503802,503802,5038.02,14262452.14,15640.56336,6037503802,1400000US06037503802,6037503802,"Census Tract 5038.02, Los Angeles County, California",5131,2767,119,0,1320,10,727,188,84801,18,42,236,93,2016,9,0,10,15,1,3,15,0,12,0,0,10,47,4,0,0,13,21,15640.56336,1,161,-118.0035746,33.89829145
2007,182,2006,2007,6037503801,503801,5038.01,13814351,18361.10224,6037503801,1400000US06037503801,6037503801,"Census Tract 5038.01, Los Angeles County, California",4134,2693,25,15,588,0,626,187,99697,0,73,286,11,2016,6,0,10,25,1,0,13,0,7,0,4,9,62,1,0,0,15,29,18361.10224,0,182,-117.993248,33.89627828
2008,346,2007,2008,6037503902,503902,5039.02,56711644.82,35109.24728,6037503902,1400000US06037503902,6037503902,"Census Tract 5039.02, Los Angeles County, California",4575,2843,86,48,647,13,801,137,103312,0,55,257,31,2016,7,0,14,25,0,5,19,0,35,1,3,24,117,5,0,0,28,61,35109.24728,2,346,-118.0196587,33.88684402
2009,144,2008,2009,6037504002,504002,5040.02,16616861.26,17868.58244,6037504002,1400000US06037504002,6037504002,"Census Tract 5040.02, Los Angeles County, California",5213,3242,164,0,617,0,788,402,105857,8,68,500,118,2016,5,1,7,15,0,1,15,0,7,0,6,16,38,2,0,0,10,19,17868.58244,2,144,-118.0239927,33.90929123
2010,70,2009,2010,6037503901,503901,5039.01,9746889.904,16145.99238,6037503901,1400000US06037503901,6037503901,"Census Tract 5039.01, Los Angeles County, California",2983,1568,72,38,572,0,524,209,103595,5,36,212,21,2016,2,0,5,5,0,1,6,0,3,0,1,6,25,0,2,0,4,8,16145.99238,2,70,-118.0069104,33.8898412
2011,196,2010,2011,6037504101,504101,5041.01,13117424.3,15847.74867,6037504101,1400000US06037504101,6037504101,"Census Tract 5041.01, Los Angeles County, California",5281,2513,144,15,626,0,1730,253,70980,13,54,385,14,2016,10,0,24,11,2,0,14,0,13,0,7,32,33,3,1,0,14,26,15847.74867,6,196,-118.0333282,33.90991453
2012,300,2011,2012,6037530301,530301,5303.01,6288819.601,11122.59041,6037530301,1400000US06037530301,6037530301,"Census Tract 5303.01, Los Angeles County, California",2244,1348,0,0,12,0,862,22,51459,60,29,130,12,2016,18,1,40,26,0,2,12,0,28,1,2,52,62,7,1,0,34,6,11122.59041,8,300,-118.1552011,34.02946646
